titulo,empresa,local,salario,link,descricao
Advocacia,BORAEH TECNOLOGIA,Porto Alegre - RS,A combinar,https://www.infojobs.com.br/vaga-de-advocacia-em-rio-grande-do-sul__11774499.aspx,"Sobre a oportunidade Estamos em busca de um(a) Advogado(a) Generalista para atuação nas áreas Cível, Criminal, Administrativo, Empresarial e Tributár..."
